visitor_id,lastpurchasetime,recency,frequency,monetary
607,2019-02-10 13:22:05.225,3,2,3
608,2019-02-12 17:53:43.965,1,1,2
609,2019-02-11 11:23:22.716,2,5,4
610,2019-02-12 13:34:26.944,1,3,1
611,2019-02-09 19:25:02.502,4,1,3
612,2019-02-11 21:32:17.438,2,5,4
613,2019-02-10 01:40:16.679,4,1,3
614,2019-02-12 18:49:10.088,1,3,4
615,2019-02-12 15:25:53.556,1,3,3
616,2019-02-12 14:21:41.463,1,1,5
617,2019-02-11 02:16:53.987,3,4,2
618,2019-02-10 23:27:13.912,3,5,2
619,2019-02-10 17:57:49.701,3,3,2
620,2019-02-11 13:46:14.028,2,4,3
621,2019-02-12 15:43:40.278,1,3,1
622,2019-02-11 20:26:17.484,2,1,2
623,2019-02-09 14:14:34.181,4,1,1
624,2019-02-05 14:15:43.923,5,4,5
625,2019-02-11 16:53:04.719,2,2,1
626,2019-02-10 09:36:07.123,3,2,5
627,2019-02-07 15:44:37.595,5,2,2
628,2019-02-10 08:52:46.375,3,1,3
629,2019-02-12 11:11:55.714,1,2,5
630,2019-02-06 17:21:57.974,5,3,4
631,2019-02-10 15:27:38.195,3,5,3
632,2019-02-11 09:17:29.240,2,2,1
633,2019-02-10 19:23:45.237,3,1,3
634,2019-02-10 15:24:22.202,3,5,5
635,2019-02-11 22:32:47.267,2,3,4
636,2019-02-11 18:32:16.712,2,4,4
637,2019-02-10 10:48:33.978,3,2,3
638,2019-02-09 15:39:18.356,4,1,1
639,2019-02-11 23:04:19.695,2,3,3
640,2019-02-08 15:44:22.956,5,2,2
641,2019-02-08 14:42:28.218,5,2,1
642,2019-02-09 13:15:39.299,4,5,4
643,2019-02-10 01:55:51.425,4,3,2
644,2019-02-10 12:23:12.908,3,3,4
645,2019-02-12 13:45:27.595,1,4,2
646,2019-02-12 02:58:41.698,2,4,4
647,2019-02-09 13:04:17.794,4,4,5
648,2019-02-10 21:38:02.674,3,1,4
649,2019-02-10 11:40:19.508,3,3,3
650,2019-02-10 12:18:50.866,3,2,3
651,2019-02-12 10:10:37.687,1,1,5
652,2019-02-10 20:21:46.888,3,3,1
653,2019-02-12 21:45:47.607,1,2,3
654,2019-02-10 17:52:43.544,3,2,5
655,2019-02-12 12:08:00.003,1,2,2
656,2019-02-12 18:18:02.821,1,3,2
657,2019-02-09 16:23:59.137,4,3,2
658,2019-02-10 13:25:54.158,3,3,2
659,2019-02-10 13:02:28.721,3,3,2
660,2019-02-11 09:54:59.853,2,3,5
661,2019-02-10 01:02:42.897,4,5,4
662,2019-02-12 15:31:26.976,1,2,3
663,2019-02-11 00:10:20.395,3,1,1
664,2019-02-12 14:36:19.711,1,3,1
665,2019-02-09 12:45:29.300,4,3,2
666,2019-02-09 11:27:42.503,4,5,1
667,2019-02-11 23:24:01.005,2,5,5
668,2019-02-10 11:58:34.675,3,5,5
669,2019-02-09 17:07:34.303,4,5,4
670,2019-02-10 23:41:31.851,3,5,4
671,2019-02-10 12:39:24.647,3,1,2
672,2019-02-12 10:22:57.375,1,4,3
673,2019-02-08 23:33:25.230,5,3,5
674,2019-02-10 10:10:12.636,3,1,2
675,2019-02-09 09:26:45.261,4,2,2
676,2019-02-07 18:46:58.107,5,2,3
677,2019-02-11 20:11:15.342,2,3,2
678,2019-02-09 17:36:02.472,4,5,4
679,2019-02-05 15:05:31.170,5,2,5
680,2019-02-11 16:25:24.499,2,1,1
681,2019-02-12 12:08:48.140,1,3,4
682,2019-02-09 10:12:39.918,4,3,4
683,2019-02-12 14:09:14.809,1,2,5
684,2019-02-10 23:34:24.187,3,1,1
685,2019-02-11 13:34:31.678,2,4,1
686,2019-02-12 12:36:33.836,1,3,5
687,2019-02-11 12:37:39.761,2,1,4
688,2019-02-09 13:50:02.043,4,2,4
689,2019-02-12 18:10:51.894,1,1,1
690,2019-02-09 17:38:53.519,4,3,5
691,2019-02-09 14:16:41.326,4,4,2
692,2019-02-11 11:08:32.700,2,2,1
693,2019-02-10 13:45:47.632,3,1,1
694,2019-02-11 17:55:11.464,2,3,4
695,2019-02-10 13:24:06.411,3,2,1
696,2019-02-12 16:24:49.758,1,4,1
697,2019-02-03 23:03:34.058,5,2,1
698,2019-02-09 01:38:26.302,5,1,1
699,2019-02-08 20:12:10.904,5,1,5
700,2019-02-10 17:03:46.211,3,5,5
701,2019-02-11 07:23:37.470,2,1,3
702,2019-02-10 12:54:20.861,3,5,3
703,2019-02-11 17:36:40.038,2,5,3
704,2019-02-10 19:57:29.396,3,3,3
705,2019-02-10 16:14:33.115,3,5,1
706,2019-02-06 13:39:30.527,5,3,2
707,2019-02-12 11:20:31.118,1,3,4
708,2019-02-10 11:20:51.631,3,2,4
709,2019-02-12 11:35:46.631,1,5,3
710,2019-02-06 12:27:25.510,5,3,1
711,2019-02-10 18:44:40.960,3,1,1
712,2019-02-10 17:51:13.482,3,4,5
713,2019-02-10 22:23:13.861,3,1,2
714,2019-02-08 23:35:16.184,5,2,3
715,2019-02-07 13:51:06.224,5,1,1
716,2019-02-11 13:04:51.116,2,2,3
717,2019-02-10 15:11:01.702,3,5,5
718,2019-02-12 15:45:24.853,1,3,1
719,2019-02-09 11:49:47.463,4,5,5
720,2019-02-11 00:08:29.144,3,2,2
721,2019-02-11 16:28:27.600,2,1,4
722,2019-02-09 11:03:21.005,4,1,2
723,2019-02-10 12:30:46.364,3,3,3
724,2019-02-11 06:21:47.989,2,4,2
725,2019-02-11 18:12:04.855,2,4,3
726,2019-02-08 19:14:52.457,5,2,4
727,2019-02-11 11:38:53.167,2,1,1
728,2019-02-09 14:02:29.591,4,4,3
729,2019-02-12 14:13:07.827,1,5,4
730,2019-02-12 18:31:22.612,1,5,2
731,2019-02-10 12:54:37.058,3,5,3
732,2019-02-12 11:35:43.701,1,4,4
733,2019-02-09 00:32:21.656,5,4,5
734,2019-02-12 11:39:08.138,1,5,5
735,2019-02-12 15:06:40.473,1,1,2
736,2019-02-06 19:22:46.328,5,3,1
737,2019-02-12 18:28:24.077,1,4,5
738,2019-02-10 11:54:35.356,3,4,1
739,2019-02-06 18:21:07.986,5,1,4
740,2019-02-10 13:57:38.213,3,5,3
741,2019-02-11 13:30:47.465,2,3,4
742,2019-02-10 19:02:51.030,3,1,1
743,2019-02-09 22:54:44.805,4,3,4
744,2019-02-09 11:50:01.165,4,2,2
745,2019-02-06 23:50:28.699,5,4,3
746,2019-02-10 10:41:00.482,3,1,3
747,2019-02-12 09:58:13.178,1,4,3
748,2019-02-11 17:21:48.720,2,2,2
749,2019-02-09 22:45:19.824,4,4,5
750,2019-02-12 16:42:32.171,1,4,3
751,2019-02-09 14:27:06.319,4,4,1
752,2019-02-12 20:24:36.830,1,3,1
753,2019-02-11 00:44:59.287,3,4,3
754,2019-02-12 10:55:45.181,1,3,3
755,2019-02-11 18:55:30.496,2,5,2
756,2019-02-12 02:49:51.912,2,4,5
757,2019-02-11 08:20:52.038,2,1,1
758,2019-02-11 16:19:42.405,2,5,2
759,2019-02-12 22:02:36.431,1,3,4
760,2019-02-11 12:18:34.046,2,4,3
761,2019-02-09 12:57:55.268,4,3,5
762,2019-02-12 20:09:55.254,1,5,5
763,2019-02-12 02:37:24.692,2,1,1
764,2019-02-11 10:52:24.430,2,3,1
765,2019-02-02 22:06:00.709,5,1,2
766,2019-02-08 21:48:55.212,5,4,2
767,2019-02-10 09:56:13.508,3,4,4
768,2019-02-11 16:08:17.860,2,3,3
769,2019-02-08 22:40:48.842,5,2,1
770,2019-02-05 14:57:06.448,5,1,4
771,2019-02-11 17:05:08.180,2,4,4
772,2019-02-12 10:49:39.429,1,5,2
773,2019-02-09 13:42:43.665,4,4,5
774,2019-02-07 11:28:05.734,5,1,3
775,2019-02-12 00:44:57.956,2,4,4
776,2019-02-10 10:14:14.756,3,1,3
777,2019-02-11 11:46:14.438,2,1,5
778,2019-02-12 18:55:29.636,1,3,1
779,2019-02-08 15:51:49.018,5,2,3
780,2019-02-11 20:34:06.036,2,3,1
781,2019-02-11 15:39:19.668,2,3,2
782,2019-02-09 22:30:56.305,4,5,5
783,2019-02-12 08:21:25.616,1,4,4
784,2019-02-04 23:04:15.086,5,3,4
785,2019-02-10 05:28:23.811,3,1,1
786,2019-02-12 17:10:36.799,1,5,5
787,2019-02-10 23:16:53.912,3,5,5
788,2019-02-10 21:56:41.987,3,5,4
789,2019-02-10 17:03:05.489,3,5,2
790,2019-02-10 02:07:25.114,4,5,5
791,2019-02-11 13:46:41.208,2,2,2
792,2019-02-10 14:33:36.467,3,4,1
793,2019-02-08 15:43:19.366,5,2,4
794,2019-02-09 23:02:56.792,4,4,3
795,2019-02-12 18:35:02.608,1,4,2
796,2019-02-12 14:40:36.709,1,3,4
797,2019-02-07 22:29:09.270,5,1,2
798,2019-02-12 15:27:18.175,1,2,3
799,2019-02-09 12:47:57.298,4,4,2
800,2019-02-10 14:27:05.864,3,3,4
801,2019-02-10 11:47:59.380,3,5,2
802,2019-02-12 11:39:15.559,1,5,3
803,2019-02-05 21:26:46.417,5,1,4
804,2019-02-12 00:45:11.378,2,2,5
805,2019-02-11 21:43:50.881,2,4,2
806,2019-02-11 16:55:18.033,2,5,2
807,2019-02-11 12:24:07.577,2,2,3
808,2019-02-06 23:10:23.440,5,4,3
809,2019-02-11 21:50:03.855,2,3,2
810,2019-02-05 15:48:54.269,5,1,1
811,2019-02-12 14:48:11.123,1,5,5
812,2019-02-10 16:01:15.909,3,4,3
813,2019-02-12 11:15:11.529,1,5,1
814,2019-02-12 11:08:02.354,1,1,2
815,2019-02-11 20:08:16.184,2,4,1
816,2019-02-12 02:40:13.540,2,1,2
817,2019-02-11 23:41:23.285,2,1,4
818,2019-02-06 16:18:23.694,5,3,5
819,2019-02-03 22:23:59.198,5,5,1
820,2019-02-10 13:17:21.260,3,1,4
821,2019-02-12 01:56:04.462,2,3,5
822,2019-02-10 11:07:59.367,3,3,1
823,2019-02-12 18:12:56.051,1,2,5
824,2019-02-12 09:17:07.602,1,1,3
825,2019-02-12 22:03:37.736,1,1,1
826,2019-02-09 21:28:36.101,4,1,2
827,2019-02-12 20:55:22.902,1,4,2
828,2019-02-02 23:29:13.434,5,4,4
829,2019-02-08 17:24:37.733,5,2,1
830,2019-02-11 09:11:47.251,2,4,2
831,2019-02-09 13:43:24.481,4,2,4
832,2019-02-10 18:05:58.317,3,2,3
833,2019-02-11 13:34:29.685,2,5,5
834,2019-02-10 16:09:54.663,3,2,4
835,2019-02-10 11:57:04.904,3,5,4
836,2019-02-05 09:53:35.609,5,4,3
837,2019-02-11 18:55:23.763,2,1,3
838,2019-02-05 21:30:36.500,5,3,1
839,2019-02-11 17:04:19.993,2,3,4
840,2019-02-10 12:04:11.956,3,3,1
841,2019-02-10 02:20:52.451,4,3,3
842,2019-02-11 19:34:52.623,2,5,4
843,2019-02-12 13:00:47.544,1,3,5
844,2019-02-06 11:57:24.512,5,2,1
845,2019-02-09 18:48:48.706,4,2,2
846,2019-02-11 16:52:07.086,2,1,3
847,2019-02-08 22:05:20.734,5,5,1
848,2019-02-10 22:36:33.353,3,3,4
849,2019-02-10 16:39:41.052,3,2,4
850,2019-02-08 13:12:49.636,5,4,4
851,2019-02-12 17:37:08.912,1,5,3
852,2019-02-10 05:48:56.315,3,4,1
853,2019-02-11 00:10:22.477,3,5,3
854,2019-02-09 23:44:07.800,4,3,2
855,2019-02-10 15:28:34.260,3,4,1
856,2019-02-10 20:25:06.751,3,1,1
857,2019-02-08 20:54:16.810,5,5,4
858,2019-02-09 19:19:06.736,4,3,3
859,2019-02-11 00:02:36.234,3,1,1
860,2019-02-11 23:40:23.228,2,3,3
861,2019-02-09 14:08:28.045,4,2,2
862,2019-02-12 21:54:58.044,1,1,2
863,2019-02-09 20:40:20.817,4,2,1
864,2019-02-09 10:07:02.761,4,1,1
865,2019-02-10 07:19:59.314,3,2,3
866,2019-02-12 16:29:38.396,1,5,3
867,2019-02-12 15:10:45.536,1,3,1
868,2019-02-09 13:26:51.519,4,3,3
869,2019-02-10 16:22:58.868,3,3,1
870,2019-02-10 22:41:30.378,3,5,3
871,2019-02-09 23:25:42.775,4,4,1
872,2019-02-09 15:57:59.117,4,4,4
873,2019-02-10 21:04:03.500,3,3,3
874,2019-02-09 11:39:54.322,4,3,2
875,2019-02-09 12:40:52.741,4,3,3
876,2019-02-08 16:08:32.209,5,5,3
877,2019-02-08 21:35:31.282,5,4,3
878,2019-02-10 11:06:02.850,3,4,5
879,2019-02-11 00:20:39.636,3,1,1
880,2019-02-10 17:31:11.027,3,1,3
881,2019-02-11 11:53:11.358,2,3,3
882,2019-02-10 14:43:01.554,3,4,2
883,2019-02-11 14:27:43.432,2,5,4
884,2019-02-10 08:37:07.842,3,4,2
885,2019-02-08 21:41:22.868,5,1,4
886,2019-02-10 15:05:11.040,3,2,5
887,2019-02-10 13:53:39.605,3,2,1
888,2019-02-11 16:42:14.740,2,2,3
889,2019-02-03 21:17:32.713,5,1,3
890,2019-02-10 02:14:22.494,4,3,3
891,2019-02-08 11:02:23.983,5,1,4
892,2019-02-09 18:27:42.219,4,2,1
893,2019-02-11 15:31:36.983,2,2,4
894,2019-02-11 19:35:40.132,2,3,1
895,2019-02-10 12:56:37.261,3,2,3
896,2019-02-11 22:13:40.782,2,2,3
897,2019-02-11 20:40:05.591,2,3,2
898,2019-02-12 11:07:54.731,1,2,4
899,2019-02-11 17:08:44.293,2,1,2
900,2019-02-11 14:21:18.146,2,4,3
901,2019-02-12 21:55:53.419,1,1,5
902,2019-02-08 17:43:10.249,5,2,2
903,2019-02-11 12:35:11.494,2,5,5
904,2019-02-12 13:07:45.064,1,4,2
905,2019-02-12 20:57:23.817,1,5,4
906,2019-02-08 14:56:56.286,5,1,2
907,2019-02-11 17:22:48.025,2,3,4
908,2019-02-10 15:30:50.987,3,4,3
909,2019-02-08 18:28:50.719,5,1,2
910,2019-02-12 16:39:12.017,1,1,3
911,2019-02-10 17:19:02.481,3,4,3
912,2019-02-08 12:19:29.417,5,2,5
913,2019-02-09 05:07:15.884,4,1,1
914,2019-02-11 21:52:35.915,2,2,3
915,2019-02-12 19:46:52.257,1,3,3
916,2019-02-10 23:30:24.792,3,4,3
917,2019-02-07 19:42:13.610,5,3,3
918,2019-02-10 17:26:22.740,3,5,4
919,2019-02-10 12:42:24.281,3,5,5
920,2019-02-10 16:37:48.432,3,1,1
921,2019-02-10 11:16:38.224,3,3,3
922,2019-02-10 03:35:31.593,4,2,4
923,2019-02-10 13:48:35.001,3,4,5
924,2019-02-11 11:37:04.240,2,5,3
925,2019-02-12 20:21:15.180,1,2,5
926,2019-02-11 16:57:31.354,2,2,5
927,2019-02-11 12:07:10.138,2,3,2
928,2019-02-10 12:50:35.348,3,2,4
929,2019-02-11 22:48:56.224,2,5,4
930,2019-02-12 14:39:45.400,1,5,3
931,2019-02-10 15:29:13.212,3,4,3
932,2019-02-12 15:57:45.152,1,5,5
933,2019-02-12 18:36:18.835,1,2,5
934,2019-02-10 23:39:32.695,3,3,5
935,2019-02-12 20:14:49.496,1,3,5
936,2019-02-11 17:56:55.662,2,4,4
937,2019-02-08 01:16:54.505,5,3,1
938,2019-02-09 18:16:39.601,4,3,2
939,2019-02-10 15:22:57.438,3,1,1
940,2019-02-10 11:14:32.034,3,4,5
941,2019-02-08 22:02:41.862,5,1,1
942,2019-02-12 14:59:29.772,1,4,5
943,2019-02-11 15:31:24.580,2,2,2
944,2019-02-11 08:48:17.126,2,3,2
945,2019-02-11 11:24:35.089,2,2,2
946,2019-02-10 20:45:34.248,3,4,1
947,2019-02-10 20:47:56.780,3,1,1
948,2019-02-09 14:40:15.907,4,2,4
949,2019-02-10 09:54:26.202,3,3,3
950,2019-02-10 15:24:19.666,3,1,2
951,2019-02-11 13:33:34.087,2,2,4
952,2019-02-12 18:42:15.573,1,3,5
953,2019-02-12 17:29:57.578,1,5,3
954,2019-02-11 15:26:45.110,2,4,4
955,2019-02-12 19:12:03.989,1,2,2
956,2019-02-10 17:15:55.887,3,2,2
957,2019-02-12 16:07:17.332,1,5,3
958,2019-02-12 19:14:31.228,1,4,4
959,2019-02-12 12:29:16.630,1,1,1
960,2019-02-10 22:42:11.961,3,5,2
961,2019-02-10 17:09:18.102,3,1,2
962,2019-02-11 23:39:51.743,2,2,1
963,2019-02-11 15:30:33.324,2,3,3
964,2019-02-09 22:45:46.801,4,2,4
965,2019-02-12 06:37:47.678,1,3,1
966,2019-02-08 22:46:25.134,5,2,1
967,2019-02-06 17:11:09.111,5,3,3
968,2019-02-09 17:45:22.348,4,4,3
969,2019-02-10 11:51:39.690,3,5,2
970,2019-02-05 15:31:11.726,5,3,1
971,2019-02-11 11:29:04.372,2,1,1
972,2019-02-12 12:52:26.602,1,2,4
973,2019-02-12 15:35:01.794,1,4,5
974,2019-02-11 16:51:32.817,2,5,5
975,2019-02-09 11:51:11.454,4,4,3
976,2019-02-09 15:37:16.840,4,2,2
977,2019-02-12 21:31:27.622,1,1,5
978,2019-02-12 00:34:21.452,2,3,3
979,2019-02-11 13:02:32.966,2,5,5
980,2019-02-10 16:51:19.054,3,1,1
981,2019-02-10 12:28:40.428,3,3,1
982,2019-02-11 17:32:26.277,2,5,2
983,2019-02-08 15:43:06.495,5,5,4
984,2019-02-09 21:39:28.541,4,4,4
985,2019-02-10 12:16:08.451,3,1,2
986,2019-02-11 23:01:54.733,2,2,1
987,2019-02-11 22:41:08.396,2,2,1
988,2019-02-11 12:30:25.333,2,1,1
989,2019-02-10 13:34:38.590,3,4,1
990,2019-02-10 23:36:52.071,3,4,5
991,2019-02-06 14:43:56.369,5,2,2
992,2019-02-12 15:14:17.630,1,5,5
993,2019-02-09 14:52:28.064,4,1,4
994,2019-02-11 16:35:42.328,2,4,1
995,2019-02-12 10:15:25.135,1,4,3
996,2019-02-11 18:45:24.366,2,1,2
997,2019-02-12 21:43:15.120,1,1,4
998,2019-02-11 15:21:02.829,2,3,5
999,2019-02-09 10:13:37.644,4,1,1
1000,2019-02-12 11:01:55.510,1,4,1
1001,2019-02-11 00:03:49.020,3,3,4
1002,2019-02-10 13:53:36.597,3,2,2
1003,2019-02-11 14:26:51.722,2,2,1
1004,2019-02-11 15:50:03.365,2,1,3
1005,2019-02-12 18:53:37.916,1,3,3
1006,2019-02-09 19:41:35.984,4,1,1
1007,2019-02-10 12:02:01.593,3,1,2
1008,2019-02-09 13:59:49.375,4,4,4
1009,2019-02-10 20:44:01.754,3,3,4
1010,2019-02-06 15:07:16.525,5,5,3
1011,2019-02-09 16:50:01.282,4,4,5
1012,2019-02-12 21:43:22.756,1,1,2
1013,2019-02-11 13:50:21.797,2,1,1
1014,2019-02-10 15:45:40.160,3,1,3
1015,2019-02-10 00:51:07.398,4,4,5
1016,2019-02-09 08:25:32.110,4,4,3
1017,2019-02-11 19:30:55.535,2,3,1
1018,2019-02-09 16:48:04.151,4,1,3
1019,2019-02-10 02:02:06.303,4,3,3
1020,2019-02-12 18:47:09.355,1,5,5
1021,2019-02-10 13:17:00.334,3,3,3
1022,2019-02-09 15:16:13.456,4,4,3
1023,2019-02-10 13:03:04.366,3,4,3
1024,2019-02-12 12:53:56.071,1,2,4
1025,2019-02-12 16:29:33.105,1,3,2
1026,2019-02-12 20:38:19.758,1,5,3
1027,2019-02-12 02:11:35.606,2,2,1
1028,2019-02-08 12:43:50.305,5,2,3
1029,2019-02-12 20:13:50.437,1,5,4
1030,2019-02-12 18:00:32.718,1,5,5
1031,2019-02-11 15:26:31.419,2,4,5
1032,2019-02-09 02:39:02.085,5,3,2
1033,2019-02-11 16:43:43.206,2,3,2
1034,2019-02-07 21:06:06.208,5,4,4
1035,2019-02-07 21:41:00.487,5,2,3
1036,2019-02-12 15:07:19.647,1,5,5
1037,2019-02-12 13:23:41.116,1,2,3
1038,2019-02-06 22:07:26.553,5,4,4
1039,2019-02-11 18:05:01.248,2,1,1
1040,2019-02-12 21:04:59.807,1,2,3
1041,2019-02-12 15:42:34.377,1,3,3
1042,2019-02-11 16:55:46.853,2,4,3
1043,2019-02-10 01:03:33.628,4,1,1
1044,2019-02-12 21:42:46.123,1,5,2
1045,2019-02-10 13:52:15.360,3,5,3
1046,2019-02-12 19:57:47.700,1,2,5
1047,2019-02-09 07:02:49.788,4,4,4
1048,2019-02-08 02:10:56.345,5,1,3
1049,2019-02-09 20:35:46.995,4,4,4
1050,2019-02-11 16:21:53.712,2,3,5
1051,2019-02-07 14:14:22.194,5,4,4
1052,2019-02-12 11:28:17.384,1,3,4
1053,2019-02-10 11:46:35.057,3,1,4
1054,2019-02-09 20:02:49.669,4,4,2
1055,2019-02-12 18:47:19.711,1,1,2
1056,2019-02-10 10:58:35.966,3,2,1
1057,2019-02-06 09:50:38.113,5,5,4
1058,2019-02-08 12:34:15.407,5,4,4
1059,2019-02-11 17:48:12.531,2,3,3
1060,2019-02-11 10:47:31.030,2,2,4
1061,2019-02-10 13:36:20.504,3,3,3
1062,2019-02-10 13:44:28.712,3,1,2
1063,2019-02-12 18:41:06.013,1,3,4
1064,2019-02-10 22:42:59.706,3,3,1
1065,2019-02-08 15:20:31.108,5,3,2
1066,2019-02-11 00:39:00.496,3,5,2
1067,2019-02-08 19:02:55.517,5,1,4
1068,2019-02-09 21:19:12.457,4,1,1
1069,2019-02-11 18:20:34.559,2,2,2
1070,2019-02-11 01:15:59.246,3,5,5
1071,2019-02-12 17:56:41.856,1,2,2
1072,2019-02-11 13:51:27.029,2,4,4
1073,2019-02-12 13:46:21.732,1,3,1
1074,2019-02-12 18:40:36.645,1,2,2
1075,2019-02-09 18:44:08.592,4,1,5
1076,2019-02-11 22:34:04.191,2,1,2
1077,2019-02-11 22:19:00.789,2,3,2
1078,2019-02-12 10:51:18.862,1,4,2
1079,2019-02-10 01:17:54.857,4,2,4
1080,2019-02-12 19:09:58.174,1,4,4
1081,2019-02-10 21:09:03.669,3,1,3
1082,2019-02-11 18:44:48.128,2,4,4
1083,2019-02-12 18:49:22.041,1,2,4
1084,2019-02-04 20:06:49.414,5,3,1
1085,2019-02-12 15:53:39.207,1,4,2
1086,2019-02-09 07:01:46.119,4,5,1
1087,2019-02-12 00:20:46.768,2,3,4
1088,2019-02-09 13:44:51.397,4,3,4
1089,2019-02-09 23:55:17.217,4,5,3
1090,2019-02-12 14:40:18.661,1,2,4
1091,2019-02-11 21:11:19.339,2,5,3
1092,2019-02-12 12:13:19.830,1,4,3
1093,2019-02-06 16:13:23.823,5,3,2
1094,2019-02-10 21:00:33.425,3,5,5
1095,2019-02-11 11:31:16.442,2,1,5
1096,2019-02-10 22:47:42.851,3,5,4
1097,2019-02-02 14:53:38.342,5,3,4
1098,2019-02-10 15:42:21.197,3,1,4
1099,2019-02-12 15:34:58.746,1,4,5
1100,2019-02-12 09:37:45.913,1,4,3
1101,2019-02-08 20:41:32.295,5,3,1
1102,2019-02-12 17:43:43.679,1,5,3
1103,2019-02-12 08:14:58.346,1,1,1
1104,2019-02-11 09:39:05.612,2,2,3
1105,2019-02-03 14:27:19.543,5,3,4
1106,2019-02-10 15:57:18.917,3,3,5
1107,2019-02-10 05:59:24.098,3,1,1
1108,2019-02-12 00:38:59.142,2,1,1
1109,2019-02-12 14:25:10.177,1,1,4
1110,2019-02-10 14:11:24.917,3,5,4
1111,2019-02-11 10:18:11.426,2,4,1
1112,2019-02-11 16:01:37.383,2,1,1
1113,2019-02-12 12:17:43.340,1,4,5
1114,2019-02-09 22:40:28.927,4,3,1
1115,2019-02-10 16:00:42.025,3,2,5
1116,2019-02-11 12:03:11.074,2,1,1
1117,2019-02-12 03:33:23.665,2,1,1
1118,2019-02-10 01:21:22.576,4,4,4
1119,2019-02-10 14:56:58.114,3,1,1
1120,2019-02-12 13:25:37.554,1,1,3
1121,2019-02-10 02:19:23.216,4,4,2
1122,2019-02-10 20:35:50.668,3,2,2
1123,2019-02-09 18:00:50.991,4,1,2
1124,2019-02-11 13:45:06.441,2,5,5
1125,2019-02-12 18:11:20.755,1,4,3
1126,2019-02-09 14:18:44.138,4,1,1
1127,2019-02-07 07:33:19.429,5,1,1
1128,2019-02-08 15:02:43.959,5,1,3
1129,2019-02-07 11:12:46.282,5,2,1
1130,2019-02-11 15:50:40.547,2,3,3
1131,2019-02-07 22:09:50.190,5,3,4
1132,2019-02-10 19:41:24.403,3,1,4
1133,2019-02-11 11:24:18.720,2,4,3
1134,2019-02-10 04:24:11.205,4,1,1
1135,2019-02-11 22:42:15.816,2,5,5
1136,2019-02-10 14:28:03.801,3,5,5
1137,2019-02-09 20:51:14.842,4,3,3
1138,2019-02-11 17:28:19.084,2,4,2
1139,2019-02-11 17:41:46.746,2,3,2
1140,2019-02-11 15:43:44.515,2,2,5
1141,2019-02-11 00:26:43.063,3,4,2
1142,2019-02-12 21:32:31.303,1,3,2
1143,2019-02-11 17:21:19.746,2,4,5
1144,2019-02-11 11:26:04.886,2,2,3
1145,2019-02-11 01:39:50.147,3,2,4
1146,2019-02-12 02:22:59.588,2,3,5
1147,2019-02-10 14:30:40.959,3,5,5
1148,2019-02-09 15:16:40.780,4,2,2
1149,2019-02-12 08:17:20.822,1,3,5
1150,2019-02-11 09:32:57.670,2,5,3
1151,2019-02-10 13:08:47.311,3,1,1
1152,2019-02-09 12:20:11.535,4,4,4
1153,2019-02-12 14:14:18.213,1,2,3
1154,2019-02-10 02:10:56.903,4,5,4
1155,2019-02-12 20:18:55.768,1,3,4
1156,2019-02-09 21:31:17.331,4,3,3
1157,2019-02-11 15:56:55.673,2,2,4
1158,2019-02-11 16:41:09.619,2,1,5
1159,2019-02-12 00:35:24.951,2,3,1
1160,2019-02-12 06:25:09.919,1,1,1
1161,2019-02-10 17:07:14.168,3,3,4
1162,2019-02-11 20:19:56.041,2,4,4
1163,2019-02-12 17:40:55.550,1,2,2
1164,2019-02-11 15:03:29.147,2,1,4
1165,2019-02-12 13:20:17.284,1,3,4
1166,2019-02-11 19:54:04.651,2,2,3
1167,2019-02-10 06:04:40.274,3,1,3
1168,2019-02-09 01:23:28.087,5,5,5
1169,2019-02-12 16:13:08.458,1,2,1
1170,2019-02-11 01:40:10.560,3,3,4
1171,2019-02-10 16:28:28.498,3,4,2
1172,2019-02-09 12:13:33.892,4,4,5
1173,2019-02-12 10:13:54.236,1,1,1
1174,2019-02-10 16:22:28.940,3,4,4
1175,2019-02-09 16:49:24.837,4,3,3
1176,2019-02-10 16:23:45.793,3,4,3
1177,2019-02-08 20:49:57.430,5,3,5
1178,2019-02-12 08:15:54.437,1,4,4
1179,2019-02-08 16:00:42.420,5,2,2
1180,2019-02-10 13:02:23.610,3,2,5
1181,2019-02-09 13:59:43.574,4,1,1
1182,2019-02-09 20:32:46.330,4,3,3
1183,2019-02-11 12:23:43.655,2,1,3
1184,2019-02-10 15:09:56.074,3,3,5
1185,2019-02-10 22:23:33.328,3,5,5
1186,2019-02-12 12:53:45.387,1,3,3
1187,2019-02-09 15:29:46.265,4,2,1
1188,2019-02-09 08:42:27.535,4,5,5
1189,2019-02-12 08:14:40.577,1,1,4
1190,2019-02-12 21:20:01.317,1,5,2
1191,2019-02-11 13:54:13.454,2,4,1
1192,2019-02-10 13:42:18.533,3,4,5
1193,2019-02-12 19:36:23.299,1,5,3
1194,2019-02-11 13:57:22.235,2,2,2
1195,2019-02-07 12:26:12.005,5,4,5
1196,2019-02-07 23:07:30.486,5,3,3
1197,2019-02-10 18:34:44.066,3,2,4
1198,2019-02-09 22:57:39.864,4,1,1
1199,2019-02-11 19:50:21.698,2,4,2
1200,2019-02-10 14:01:18.391,3,3,2
1201,2019-02-05 20:39:02.769,5,5,3
1202,2019-02-12 17:01:51.313,1,2,1
1203,2019-02-09 17:35:16.407,4,2,3
1204,2019-02-11 23:53:31.406,2,3,4
